coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_3,AU_CP_3,x,4766.34,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_3,AU_CP_3,y,-530.257,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_3,AU_CP_3,z,8183.443,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_5,AU_CP_5,x,4806.277,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_5,AU_CP_5,y,803.704,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_5,AU_CP_5,z,5886.916,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_6,AU_CP_6,x,3661.577,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_6,AU_CP_6,y,670.359,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_6,AU_CP_6,z,6363.209,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_7,AU_CP_7,x,2949.385,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_7,AU_CP_7,y,-520.085,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_7,AU_CP_7,z,8196.358,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_8,AU_CP_8,x,2928.56,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_8,AU_CP_8,y,517.956,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_8,AU_CP_8,z,8204.216,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_9,AU_CP_9,x,2831.77,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_9,AU_CP_9,y,-62.243,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_9,AU_CP_9,z,8063.366,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_11,AU_CP_11,x,2168.744,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_11,AU_CP_11,y,-6.729,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_11,AU_CP_11,z,5735.814,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_13,AU_CP_13,x,2163.522,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_13,AU_CP_13,y,5.638,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_13,AU_CP_13,z,4239.512,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_15,AU_CP_15,x,2973.773,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_15,AU_CP_15,y,-557.959,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_15,AU_CP_15,z,3022.186,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_18,AU_CP_18,x,2196.42,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_18,AU_CP_18,y,-424.39,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_18,AU_CP_18,z,1803.568,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_19,AU_CP_19,x,2137.439,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_19,AU_CP_19,y,336.359,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_19,AU_CP_19,z,1577.498,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_21,AU_CP_21,x,2136.457,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_21,AU_CP_21,y,-341.573,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_21,AU_CP_21,z,-1061.56,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_22,AU_CP_22,x,2186.41,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_22,AU_CP_22,y,-422.321,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_22,AU_CP_22,z,-1183.26,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_24,AU_CP_24,x,2960.07,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_24,AU_CP_24,y,-554.043,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_24,AU_CP_24,z,-1179.53,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_25,AU_CP_25,x,2967.684,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_25,AU_CP_25,y,-555.862,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_25,AU_CP_25,z,-2381.36,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_28,AU_CP_28,x,2163.843,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_28,AU_CP_28,y,-10.108,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_28,AU_CP_28,z,-4236.01,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_29,AU_CP_29,x,2169.674,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_29,AU_CP_29,y,19.53,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_29,AU_CP_29,z,-5804.84,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_30,AU_CP_30,x,2224.372,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_30,AU_CP_30,y,-410.496,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_30,AU_CP_30,z,-5805.08,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_33,AU_CP_33,x,2929.673,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_33,AU_CP_33,y,519.603,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_33,AU_CP_33,z,-8211.15,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_34,AU_CP_34,x,2969.221,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_34,AU_CP_34,y,-519.635,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_34,AU_CP_34,z,-8218.16,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_35,AU_CP_35,x,3957.361,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_35,AU_CP_35,y,719.73,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_35,AU_CP_35,z,-5626.29,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_36,AU_CP_36,x,4811.841,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_36,AU_CP_36,y,771.048,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_36,AU_CP_36,z,-5863.38,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_37,AU_CP_37,x,4819.535,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_37,AU_CP_37,y,-713.811,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_37,AU_CP_37,z,-5895.95,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_1,BU_CP_1,x,5638.936,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_1,BU_CP_1,y,545.611,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_1,BU_CP_1,z,6277.926,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_2,BU_CP_2,x,6151.892,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_2,BU_CP_2,y,-1024.84,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_2,BU_CP_2,z,5843.489,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_3,BU_CP_3,x,5761.11,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_3,BU_CP_3,y,283.985,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_3,BU_CP_3,z,6918.584,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_4,BU_CP_4,x,7429.132,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_4,BU_CP_4,y,-1256.44,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_4,BU_CP_4,z,5843.121,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_5,BU_CP_5,x,6681.668,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_5,BU_CP_5,y,544.333,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_5,BU_CP_5,z,5681.774,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_10,BU_CP_10,x,9003.078,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_10,BU_CP_10,y,545.426,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_10,BU_CP_10,z,6793.755,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_12,BU_CP_12,x,9089.918,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_12,BU_CP_12,y,353.282,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_12,BU_CP_12,z,6735.372,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_13,BU_CP_13,x,9088.911,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_13,BU_CP_13,y,-376.549,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_13,BU_CP_13,z,6727.322,,mm,false
