coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_1,AP_CP_1,y,297.461,0.323,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_1,AP_CP_1,z,5783.456,0.323,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_2,AP_CP_2,x,4719.772,0.138,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_2,AP_CP_2,y,-299.564,0.138,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_2,AP_CP_2,z,5782.704,0.138,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_3,AP_CP_3,x,3098.433,0.281,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_3,AP_CP_3,y,326.284,0.281,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_3,AP_CP_3,z,1512.255,0.281,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_4,AP_CP_4,x,3097.983,0.463,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_4,AP_CP_4,y,-328.991,0.463,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_4,AP_CP_4,z,1511.109,0.463,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_5,AP_CP_5,x,3097.539,0.13,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_5,AP_CP_5,y,337.3,0.13,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_5,AP_CP_5,z,-1517.724,0.13,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_6,AP_CP_6,x,3096.382,0.194,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_6,AP_CP_6,y,-342.226,0.194,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_6,AP_CP_6,z,-1514.676,0.194,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_7,AP_CP_7,x,4733.891,0.136,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_7,AP_CP_7,y,286.955,0.136,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_7,AP_CP_7,z,-5785.753,0.136,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_8,AP_CP_8,x,4734.681,0.293,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_8,AP_CP_8,y,-299.801,0.293,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_8,AP_CP_8,z,-5785.884,0.293,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_4,AU_CP_4,x,2169.114,0.194,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_4,AU_CP_4,y,63.463,0.194,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_4,AU_CP_4,z,-5802.385,0.194,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_7,AU_CP_7,x,2162.86,0.103,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_7,AU_CP_7,y,-1.593,0.103,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_7,AU_CP_7,z,-4222.702,0.103,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_9,AU_CP_9,x,2142.704,0.168,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_9,AU_CP_9,y,-290.927,0.168,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_9,AU_CP_9,z,-1186.39,0.168,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_12,AU_CP_12,x,2143.36,0.181,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_12,AU_CP_12,y,285.464,0.181,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_12,AU_CP_12,z,1311.394,0.181,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_13,AU_CP_13,x,2162.452,0.122,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_13,AU_CP_13,y,-2.288,0.122,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_13,AU_CP_13,z,4229.19,0.122,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_15,AU_CP_15,x,2168.267,0.2,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_15,AU_CP_15,y,3.991,0.2,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_15,AU_CP_15,z,5524.746,0.2,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_34,AU_CP_34,x,4005.616,0.1,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_34,AU_CP_34,y,727.012,0.1,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_34,AU_CP_34,z,-5632.47,0.1,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_2,BP_CP_2,x,6100.882,0.244,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_2,BP_CP_2,y,-317.248,0.244,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_2,BP_CP_2,z,-5743.792,0.244,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_3,BP_CP_3,x,9576.055,0.124,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_3,BP_CP_3,y,332.947,0.124,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_3,BP_CP_3,z,-2826.585,0.124,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_4,BP_CP_4,x,9577.183,0.126,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_4,BP_CP_4,y,-336.415,0.126,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_4,BP_CP_4,z,-2824.099,0.126,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_7,BP_CP_7,x,6078.147,0.149,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_7,BP_CP_7,y,304.605,0.149,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_7,BP_CP_7,z,5747.043,0.149,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_8,BP_CP_8,x,6078.583,0.343,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_8,BP_CP_8,y,-304.942,0.343,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BP_CP_8,BP_CP_8,z,5747.397,0.343,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_17,BU_CP_17,x,9037.986,0.125,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_17,BU_CP_17,y,-629.55,0.125,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_17,BU_CP_17,z,3837.712,0.125,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_18,BU_CP_18,x,9083.141,0.171,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,BU_CP_18,BU_CP_18,y,650.873,0.171,mm,false
